XYZ (13541 points)
6733.324 4314.167 65.556
6871.601 3197.594 69.107
15616.600 -1335.523 0.000
3564.075 5067.949 99.432
16275.709 -936.931 0.000
4971.412 5024.051 69.540
793.630 5461.092 100.000
4942.316 4989.334 70.000
9157.668 3695.346 35.149
15363.750 5452.374 -20.000
3345.450 5194.048 97.413
601.460 5150.985 100.000
660.416 5079.984 100.000
703.542 5116.695 100.000
5902.739 4594.924 70.000
3150.698 5415.585 100.000
6042.508 4609.155 70.000
6480.565 3714.585 69.556
4710.664 4143.294 90.000
936.755 5438.770 100.000
4756.021 4145.205 87.775
3171.852 5372.255 100.000
3091.268 5590.895 100.000
3188.154 5428.335 100.000
3270.280 5513.792 100.000
11603.191 206.409 20.000
8712.804 3664.926 47.025
6455.414 3819.589 70.001
1395.593 5573.720 100.000
3138.299 5612.159 100.000
2677.883 5672.867 99.805
2546.234 5702.311 99.775
2566.377 5783.760 100.000
7179.454 3486.683 68.865
9803.805 3743.297 40.037
2297.941 5672.806 99.200
2237.996 5696.637 99.867
1990.101 5281.302 100.000
2001.327 5337.035 100.000
2032.387 5283.927 100.000
2019.446 5242.022 100.000
2094.949 5347.166 92.916
3518.027 4543.468 99.738
8511.640 3898.206 55.064
4547.417 4395.014 99.995
6903.703 3688.684 68.443
2442.893 5346.763 99.459
2553.713 5326.441 100.000
4335.006 3412.052 99.112
2370.661 5740.374 100.000
8237.667 3961.379 60.754
5822.378 4706.282 66.824
7698.621 3562.405 60.590
4137.402 2992.951 94.695
4423.920 5289.119 70.023
9297.277 4413.872 34.733
2415.044 5301.684 99.900
5221.432 4988.024 60.000
5169.896 5042.557 60.000
3013.629 4938.258 99.515
3894.021 2729.708 90.838
12783.440 6758.855 31.083
5658.062 4736.154 58.291
8118.917 3938.845 69.999
4255.086 3011.243 90.000
4588.438 5001.412 70.063
4667.650 4391.169 90.176
14603.060 6285.244 28.913
4648.260 2872.736 89.998
15209.600 6127.373 -9.905
2824.250 4850.557 99.766
2860.452 4887.704 98.416
5080.131 4480.465 90.000
2928.680 4870.996 96.954
4612.395 3132.352 90.013
2886.206 4837.364 95.755
2843.731 4803.733 99.609
5763.149 4727.699 56.125
6857.133 3172.829 69.532
4252.688 3353.213 96.447
8984.331 4220.020 40.006
7054.347 3000.312 70.000
3723.216 4331.596 100.000
4977.902 4990.590 69.135
8741.296 4170.663 40.000
4100.849 3022.279 100.000
6959.985 3042.827 59.208
3345.790 4502.518 100.000
3969.562 2806.965 90.194
4270.141 3878.880 98.502
3861.049 2725.410 98.683
3891.437 2766.156 90.000
6167.142 4050.131 70.000
3412.125 4542.044 100.000
3396.010 4495.067 100.000
6983.135 3673.606 70.000
4067.945 2737.517 90.000
7176.707 2937.285 69.747
4137.133 2771.934 89.999
9743.189 2128.050 30.000
3508.094 4329.404 100.000
4160.775 4711.171 99.994
3635.184 4339.850 100.000
9008.108 2315.732 40.000
3761.445 4221.720 100.000
4838.728 5017.368 70.000
2337.488 5855.675 96.802
6088.997 4882.047 69.991
2270.239 5889.300 100.000
4755.540 4601.565 90.043
2161.944 5800.768 100.000
7253.055 2530.611 50.040
2022.872 5659.345 100.000
7656.768 2727.204 50.860
9707.440 2934.146 18.915
9632.302 3001.122 19.205
9688.223 2992.284 18.912
9661.576 3042.297 18.522
9595.783 3089.491 19.086
9663.964 2919.882 18.935
9745.570 2882.364 18.646
9536.949 3088.502 19.282
9539.981 3013.410 19.004
9496.922 3191.052 20.224
9447.254 3144.650 20.066
9402.323 3167.151 20.307
9717.639 2868.937 18.676
9655.884 2821.396 18.909
9526.567 2865.475 19.000
9343.930 3084.106 19.892
9319.724 3131.451 20.087
9242.492 2979.299 19.184
9215.328 3106.508 20.035
8893.223 3070.239 30.000
8909.784 3191.699 29.420
8816.544 3159.953 30.000
8660.083 3177.425 30.017
8900.971 3214.238 28.328
9040.488 3169.451 20.000
9029.816 3188.283 20.037
8990.016 3069.662 30.000
9085.822 3097.522 20.000
8909.012 2952.572 30.000
8663.971 3323.032 29.781
8633.738 3287.675 29.987
8810.331 3283.596 25.628
8648.420 3358.651 27.138
9798.283 2783.153 18.874
9749.463 2728.142 19.000
9893.040 2814.748 17.968
10030.195 2847.823 17.723
9799.705 2837.207 18.462
9758.753 2865.426 18.551
9746.568 2800.144 18.810
9742.278 2847.788 18.673
9668.099 2753.270 18.980
4943.674 3932.514 88.992
4908.180 4850.952 50.088
11601.490 3200.941 13.788
11499.294 3560.525 30.000
4497.786 5230.762 70.000
4582.205 5234.103 60.332
4778.475 4929.504 50.000
4673.355 4948.286 59.364
4739.612 5007.320 60.000
4627.647 4818.700 70.000
4855.327 4725.621 62.649
5084.296 4786.723 50.000
5154.397 4744.598 50.000
5196.641 4802.250 59.634
5094.378 4510.693 88.860
5143.046 4546.831 70.636
5193.369 4583.103 56.930
11503.683 2809.757 11.606
10259.281 3264.245 19.993
10346.016 3164.980 18.934
10220.473 3110.655 19.002
10464.038 2895.801 16.179
10333.799 2993.100 17.189
10282.305 3011.724 17.665
10250.754 3119.941 19.048
10546.336 3112.245 15.019
10700.663 3012.864 15.103
10690.763 2984.277 15.050
10113.740 2934.876 17.688
10127.022 3027.342 18.563
10700.304 3160.250 15.009
10555.880 3316.544 19.904
10365.792 3500.166 39.199
10768.243 3100.718 15.056
11010.380 3317.553 13.750
11023.143 3156.809 13.754
11217.316 3193.218 13.399
11406.511 3045.046 12.505
11447.903 2968.859 12.317
11368.991 3030.959 12.509
11303.979 2997.647 12.567
11048.733 3074.294 13.911
11398.223 3376.020 13.831
11541.367 3173.760 13.747
11319.857 3497.774 14.180
10548.456 2735.957 19.546
11341.331 2855.976 12.460
11046.052 2879.640 13.750
11274.473 2863.722 12.541
10903.631 2693.549 19.980
10832.030 2575.575 30.000
11145.355 2479.330 28.906
11290.230 2642.616 14.133
11202.483 2356.757 30.000
11451.156 2748.138 12.388
11368.780 2852.182 11.063
11236.034 2723.291 13.475
10716.311 2846.869 15.231
10598.594 2621.376 28.168
10721.926 2814.911 15.678
10813.944 2906.836 15.059
10306.313 2771.399 17.809
10180.436 2618.925 39.304
10098.561 2784.459 17.987
5245.203 4620.416 40.010
5123.441 5038.339 60.000
5297.836 4684.106 43.552
5350.813 4727.532 60.000
5413.719 4812.496 58.647
5382.310 4976.965 56.771
5283.274 5035.570 60.000
5534.807 4865.977 50.000
5596.612 5012.348 60.000
6627.047 4089.825 39.586
6421.507 4187.058 39.192
6724.831 3966.058 29.584
5832.950 4547.764 59.924
11065.113 3722.581 19.914
10567.100 3630.490 30.000
10956.874 3626.318 15.000
11431.109 3740.049 30.000
12340.000 3295.000 14.290
13610.979 2387.261 5.079
12601.601 3224.800 15.292
11711.468 3111.733 12.834
11740.229 3416.092 20.528
11584.991 2975.363 11.823
11673.670 2949.348 11.439
11738.357 2895.729 11.246
12157.461 3002.167 9.172
12093.878 3236.059 12.555
12382.604 2903.148 8.903
12265.482 2884.328 8.106
12490.089 3034.813 10.960
12622.117 2917.756 7.688
12724.036 3033.442 22.565
13041.317 2770.018 12.691
13009.014 2603.905 5.706
4951.900 3943.309 81.336
13072.988 2537.457 5.702
12867.229 2760.505 6.873
12801.860 2834.918 7.030
13153.083 2544.761 5.611
13425.103 2390.613 5.167
13342.076 2374.800 5.477
13379.874 2550.340 5.884
4915.816 3966.179 90.837
13196.001 1946.000 6.562
4894.109 4036.335 91.056
11911.576 2457.590 26.936
13293.415 2142.462 6.992
13078.991 2278.113 5.904
13184.474 2172.069 6.268
4883.118 4085.840 90.988
13150.575 2341.628 6.152
12913.146 2522.372 6.625
12726.209 2565.038 7.407
12351.179 2733.241 7.641
12585.485 2605.810 8.171
12226.861 2657.291 8.307
11449.337 2365.047 20.000
11575.772 2687.591 14.332
11673.424 2656.053 14.932
11968.407 2573.677 19.507
11975.456 2733.581 10.056
13520.667 2006.333 0.000
13533.615 2074.899 0.000
13512.797 1968.686 0.334
13511.134 2034.475 0.082
13493.334 1922.667 4.954
13473.201 2005.600 5.056
13474.400 2047.200 5.120
13490.001 2119.000 5.231
13490.001 2165.667 5.321
3792.929 4631.116 52.037
3995.866 4489.979 50.023
2207.815 5498.617 72.036
2370.311 5412.688 72.898
2787.379 5399.688 67.012
3100.081 5292.002 60.734
4403.101 4238.204 46.669
4204.969 4396.915 47.794
4100.417 4443.447 48.824
3694.251 4781.996 55.630
3614.341 4869.318 55.019
3494.476 5000.301 57.225
3444.768 5033.317 56.456
3219.849 5187.831 60.513
3181.713 5237.125 69.583
3089.115 5316.844 61.422
2719.044 5506.777 69.336
2272.810 5489.554 71.879
2247.031 5503.278 72.091
2072.464 5555.412 74.194
1864.161 5609.185 74.567
1432.379 5668.881 79.820
1523.253 5672.898 79.780
1850.933 5584.029 73.709
2289.063 5455.652 71.552
2459.788 5436.218 70.779
2869.026 5381.452 65.637
2950.672 5363.216 64.272
3026.765 5331.083 62.476
3172.975 5203.869 59.600
3311.967 5059.340 57.621
3400.916 5022.349 56.383
3636.358 4803.621 53.755
4358.508 4285.678 46.467
4399.888 4264.101 46.238
5043.363 3985.583 69.891
5051.213 4184.012 57.292
5101.250 4023.905 59.504
5116.783 4028.041 57.139
5106.633 4055.069 49.917
5076.739 3980.829 74.988
5130.761 3984.240 68.806
5157.865 4020.937 49.883
5128.780 4020.312 55.265
5964.666 4502.956 59.928
6269.625 4436.656 41.742
6207.048 4477.258 40.000
6168.782 4331.095 30.440
6289.924 4383.281 39.529
5858.091 4626.373 61.375
6020.973 4166.365 40.000
6036.094 4308.475 30.100
5860.843 4095.653 60.243
5816.946 4044.262 64.194
5877.758 4273.886 38.825
4713.785 4259.159 46.058
4759.854 4228.376 45.000
4730.293 4183.310 62.426
4749.524 4287.414 72.520
5935.072 4305.584 30.176
5841.502 4314.228 32.042
4736.063 4169.346 69.308
4726.393 4150.354 89.732
4748.753 4151.602 83.505
4742.438 4150.319 85.402
5135.516 4370.546 51.980
5112.135 4337.013 43.723
5100.398 4371.100 50.162
6086.840 4728.138 62.974
6071.246 4628.021 70.000
6175.537 4596.468 40.321
6243.219 4577.112 49.952
4777.942 4245.772 49.355
5825.180 4222.770 42.772
6453.164 4215.742 34.719
6688.486 4095.353 40.000
6635.163 4152.083 60.000
6629.420 4213.143 70.000
6723.435 4037.768 34.159
6537.952 4164.353 41.144
6544.067 4203.030 49.759
6499.034 4177.165 39.941
6714.487 4146.083 40.288
6721.431 4177.645 49.143
6927.760 3971.792 59.704
6733.865 4212.494 58.843
6873.019 4063.686 49.757
6733.439 4286.042 60.283
6848.509 4191.406 69.994
6835.492 4135.109 67.951
7035.329 4042.297 54.224
6725.200 4096.822 40.258
6358.226 4289.938 34.953
6486.743 4315.230 59.988
6399.398 4340.426 50.000
6309.041 4369.670 40.235
6363.192 4370.772 50.000
6328.483 4327.181 39.646
6296.509 4348.922 35.367
6317.883 4329.367 35.752
6385.985 4435.424 60.837
6444.936 4265.046 43.191
5768.938 4299.961 34.718
5778.708 4099.817 60.569
5083.734 4416.398 84.900
6114.864 4216.986 39.933
6181.557 4304.643 35.807
6212.065 4252.942 38.772
5149.974 4331.842 43.121
5480.411 4218.963 36.992
5456.395 4198.149 37.127
5203.276 4092.728 38.825
5614.609 4386.451 35.387
6411.207 4045.728 48.594
6598.071 3991.129 34.303
6496.309 3947.384 45.046
6440.647 4045.478 41.402
6607.183 3905.285 39.803
6666.006 3918.044 33.994
6555.627 3898.808 40.866
6375.272 4089.194 41.815
6289.049 4036.288 58.822
6286.351 4106.916 45.785
6193.377 4055.864 69.100
6372.069 4175.148 30.147
7177.278 3170.249 26.877
7136.723 3177.012 26.524
7113.579 3213.394 26.884
6909.413 3428.300 29.461
6885.791 3469.004 27.483
6850.357 3530.060 29.721
6793.269 3881.576 35.316
7079.658 3190.626 29.432
7070.945 3289.591 29.787
6791.190 3703.530 30.357
5554.981 4260.628 36.792
5276.902 4124.158 37.957
6756.834 3922.869 30.219
7391.526 3326.348 50.000
16169.049 3265.231 -0.009
16174.210 3085.693 0.015
16082.990 2894.200 0.000
15999.600 2705.689 1.013
16064.765 2285.032 2.099
15728.120 2077.171 1.958
8644.642 3447.399 19.413
8621.790 3401.265 23.821
8524.364 3434.701 23.822
7999.129 3205.281 23.938
7812.351 3124.767 23.509
5586.083 4074.393 73.542
5673.985 4324.037 35.846
5657.682 4229.164 39.326
5707.967 4307.454 35.498
5631.696 4297.575 37.331
5734.926 4258.497 39.403
5739.130 4347.688 30.321
5688.307 4353.542 35.165
7805.894 3075.897 28.280
5577.182 4147.816 57.566
5532.822 4150.880 50.984
5540.958 4205.153 39.920
5678.144 4063.353 76.592
5657.285 4142.620 50.183
5206.788 4029.386 51.345
5257.488 4081.280 40.812
5306.528 4124.119 38.201
7289.551 3263.109 37.901
7359.750 3211.420 34.193
7168.090 3194.503 28.854
7280.236 3182.121 28.832
7341.121 3187.016 29.439
5322.246 4007.094 80.064
7130.792 3328.085 33.571
7169.303 3403.021 48.906
6891.543 3661.168 58.907
6935.131 3605.826 44.530
7036.044 3496.383 39.874
6986.768 3437.310 31.265
6989.172 3397.790 30.207
6948.171 3423.380 28.463
6915.708 3508.154 31.593
6935.857 3634.998 56.153
7021.280 3602.460 60.008
6895.318 3627.182 49.139
6906.204 3681.215 69.929
6950.938 3669.949 70.000
6895.213 3702.950 70.000
6857.725 3702.936 49.697
6893.287 3710.714 70.000
6853.053 3755.442 52.749
6829.721 3796.873 42.445
6832.425 3838.774 57.238
6802.985 3903.997 39.121
5388.063 4103.206 43.735
5266.143 3993.169 77.106
7631.373 3130.877 24.795
5491.492 3986.399 79.063
5410.798 3991.294 91.649
5453.044 4074.288 50.964
7356.084 3108.634 30.000
7242.339 2954.421 61.212
7545.855 3099.914 27.192
9166.417 3162.035 21.476
15662.540 2092.512 2.421
15511.001 2044.000 2.500
14943.035 2107.637 2.352
15043.200 2055.419 0.915
4860.396 4294.820 65.240
4875.505 4285.739 52.404
4835.678 4265.668 50.449
4858.704 4318.949 78.268
4816.954 4265.776 53.994
5050.072 4373.756 59.976
4961.951 4337.693 60.640
4970.575 4401.248 90.000
5261.660 4411.960 71.990
5318.007 4386.388 69.687
5531.543 4787.000 50.000
5371.566 4535.333 40.208
5532.826 4655.487 40.000
5574.196 4707.976 49.781
5385.961 4533.702 40.000
5519.073 4578.371 47.097
5471.601 4605.829 50.000
5573.714 4611.171 40.000
5550.777 4630.098 40.000
5623.050 4709.001 51.731
6756.256 3781.872 31.687
6765.771 3737.178 31.891
6747.310 3882.305 30.386
6724.347 3505.697 49.486
6783.825 3580.781 30.985
6767.795 3496.492 40.110
6720.871 3588.904 39.278
6733.217 3632.340 33.584
6808.009 3499.155 31.929
6708.869 3828.788 33.870
6660.482 3831.786 38.931
6565.670 3766.224 49.991
6599.625 3658.371 40.071
6540.297 3612.496 59.810
6485.726 3803.094 67.842
6646.607 3620.527 40.178
6802.220 3274.105 69.792
6766.751 3365.634 50.000
7001.546 3310.498 30.234
6935.583 3086.511 59.981
6951.364 3193.554 50.135
7022.151 3188.000 38.300
7009.425 3236.214 35.529
7171.661 3023.114 58.757
7123.461 3116.185 30.839
7076.147 3043.886 57.815
7086.165 3144.289 31.795
7291.374 3098.685 29.993
7236.251 3091.450 30.000
5591.115 4649.568 43.828
5483.564 4545.548 50.000
5488.146 4455.702 40.000
5479.655 4426.870 40.000
5520.539 4496.738 40.178
5437.405 4328.881 62.233
5408.770 4274.316 60.235
5413.132 4380.585 59.969
5386.509 4404.523 60.055
5390.399 4470.353 40.462
5410.210 4427.390 49.011
5371.578 4500.229 40.244
5367.471 4385.925 68.961
5407.955 4310.793 70.511
5376.181 4258.896 59.944
5444.352 4320.554 60.952
5452.835 4401.066 47.043
5494.940 4682.026 42.741
5373.696 4620.140 40.971
5612.955 4791.618 59.839
5347.372 4338.638 83.624
5297.913 4502.657 51.247
5284.377 4342.585 90.224
5241.875 4453.083 69.634
5245.710 4370.612 90.000
5256.887 4298.333 100.000
5360.428 4216.611 50.009
5271.231 4221.740 80.441
5170.665 4143.219 51.010
5153.442 4152.429 48.061
5173.871 4094.538 40.752
5151.822 4407.224 88.165
7888.734 2956.102 36.767
8448.045 3199.033 30.140
8361.998 3293.275 26.174
8459.699 3401.911 24.148
8383.491 3351.899 24.487
8491.107 3334.933 27.226
8536.204 3322.767 28.666
8575.335 3276.595 29.988
8572.194 3401.171 24.009
5107.558 4475.329 89.599
8609.200 3350.442 27.306
8273.979 3179.901 30.000
8279.603 3274.712 25.176
8088.971 3139.906 27.259
8042.825 3089.145 29.437
8033.887 3194.632 24.868
7982.552 3122.000 26.888
8108.349 3203.279 25.670
8143.535 3175.339 26.692
7888.354 3023.028 30.607
7947.983 3041.359 30.000
7438.170 3006.725 29.891
7340.932 2859.219 31.738
7167.675 2585.587 43.860
7357.434 2733.021 40.000
5102.189 4445.895 90.000
7611.379 2751.005 49.648
7364.179 2892.079 30.000
7387.853 3084.563 30.442
7352.030 3071.264 34.652
7476.580 3062.739 29.432
7728.771 2958.803 39.183
2302.403 5580.489 82.903
3003.976 5559.320 77.967
2573.660 5620.409 82.546
2531.849 5501.619 70.285
2467.625 5577.150 79.319
2649.761 5537.560 70.932
2723.551 5530.771 74.379
2779.789 5550.111 79.928
2853.220 5569.357 80.947
7704.528 2754.421 50.000
3117.422 5563.402 91.986
2820.149 5500.865 79.563
2980.299 5473.323 70.000
2890.123 5454.305 70.678
2866.853 5460.372 74.317
2978.362 5499.279 70.000
3032.168 5456.888 70.293
3075.734 5510.047 81.447
2424.618 5737.341 89.802
2487.616 5802.221 90.000
3266.437 5165.665 69.939
3579.733 4935.159 60.011
3597.354 4918.287 59.949
3758.157 4742.953 59.695
3335.485 5109.566 61.126
3351.272 5092.681 59.771
3499.906 5086.862 75.012
3758.482 4870.760 93.168
3147.708 5104.475 69.540
2888.956 5109.207 89.337
2984.228 5162.066 78.968
3055.055 5263.498 68.694
3005.950 5178.053 76.955
7787.841 3030.948 30.030
2822.241 5049.336 99.793
2980.334 5302.010 67.498
2905.822 5263.524 79.601
2845.225 5163.716 82.692
2795.456 5299.930 79.248
2843.275 5275.046 78.873
2683.925 5418.574 70.784
2529.140 5361.779 95.163
2570.033 5442.806 72.502
2234.511 5452.831 75.867
2320.736 5368.696 96.762
2194.914 5386.049 93.008
3487.125 4868.594 68.550
3264.314 4833.748 80.248
3270.097 5006.894 69.894
3179.401 5007.164 78.875
3397.077 4904.200 70.000
3505.517 4880.354 65.555
3729.074 4670.527 53.246
3691.354 4711.012 53.534
3572.083 4841.483 55.719
4089.896 3989.191 90.000
4005.720 4024.219 90.424
4045.395 4085.659 80.000
4067.488 4307.956 65.299
4186.693 4338.033 56.279
4303.851 4227.615 53.026
4111.171 4318.562 60.000
4180.037 4116.714 69.829
3875.467 4496.322 58.978
3814.462 4585.430 53.027
3833.381 4361.208 74.383
3765.880 4314.797 89.143
3711.976 4450.700 80.953
3604.328 4429.520 90.000
4279.796 3969.873 75.376
4377.277 3727.700 83.546
4389.031 3632.741 80.125
3967.828 4669.384 69.545
4022.206 4830.407 89.640
4113.575 4570.825 60.153
4012.864 4544.856 59.551
4082.084 4687.512 79.917
3918.174 4630.570 60.511
3868.698 4681.480 60.000
3910.749 4751.650 63.763
4431.499 4385.133 83.316
4273.666 4390.110 59.198
4378.313 4363.337 74.084
4457.175 4281.625 52.107
4359.092 4343.470 68.640
4386.412 4452.618 99.096
4258.245 4494.678 69.681
4225.559 4408.741 50.446
4199.790 4518.300 60.711
1544.807 5718.861 79.856
1706.171 5675.057 78.752
1651.353 5695.017 79.848
1941.115 5610.826 83.027
1832.401 5638.644 79.369
1485.177 5773.643 89.310
7806.079 2963.779 39.382
1394.199 5715.233 79.857
1334.295 5718.667 80.000
766.343 5379.366 90.000
972.717 5708.647 91.316
1140.065 5697.227 81.386
1206.106 5687.290 80.095
1239.429 5802.618 95.058
952.521 5490.041 99.436
5094.986 4398.828 74.391
2157.633 5585.633 79.822
2153.512 5559.472 78.653
2146.482 5753.262 92.252
1394.703 5644.483 90.000
